USC00111280.txt	1999.0	184.32	69.31	7820.00
USC00111280.txt	2000.0	138.79	27.85	2331.00
USC00111280.txt	2004.0	216.06	100.36	5209.00
USC00111280.txt	2005.0	179.48	69.24	8180.00
USC00111280.txt	2006.0	183.32	71.90	8413.00
USC00111280.txt	2007.0	185.74	68.72	6856.00
USC00111280.txt	2008.0	161.74	51.58	13492.00
USC00111280.txt	2009.0	163.65	58.94	11845.00
USC00111280.txt	2010.0	170.19	60.63	9366.00
USC00111280.txt	2011.0	177.54	68.82	10348.00
USC00111280.txt	2012.0	196.96	72.57	8048.00
USC00111280.txt	2013.0	167.82	55.77	9919.00
USC00111280.txt	2014.0	126.76	8.81	4417.00
USC00111436.txt	1985.0	171.34	67.85	12463.00
USC00111436.txt	1986.0	181.63	76.50	9108.00
USC00111436.txt	1987.0	186.15	76.83	9147.00
USC00111436.txt	1988.0	185.37	59.72	8497.00
USC00111436.txt	1989.0	166.35	62.17	10752.00
USC00111436.txt	1990.0	181.11	74.97	13007.00
USC00111436.txt	1991.0	182.67	79.35	7880.00
USC00111436.txt	1992.0	174.68	69.65	10364.00
USC00111436.txt	1993.0	164.46	64.86	12844.00
USC00111436.txt	1994.0	178.15	65.89	9548.00
USC00111436.txt	1995.0	179.62	67.35	8924.00
USC00111436.txt	1996.0	175.05	63.47	10858.00
USC00111436.txt	1997.0	171.41	65.58	9782.00
USC00111436.txt	1998.0	191.45	88.12	11776.00
USC00111436.txt	1999.0	186.77	70.55	9272.00
USC00111436.txt	2000.0	177.00	67.39	14385.00
USC00111436.txt	2001.0	186.82	72.40	10940.00
USC00111436.txt	2002.0	185.11	72.54	10934.00
USC00111436.txt	2003.0	176.92	64.01	10819.00
USC00111436.txt	2004.0	179.53	71.19	11531.00
USC00111436.txt	2005.0	189.12	74.16	9423.00
USC00111436.txt	2006.0	187.78	77.31	12202.00
USC00111436.txt	2007.0	191.84	77.75	9261.00
USC00111436.txt	2008.0	144.02	41.17	1757.00
USC00111436.txt	2009.0	176.96	69.66	11533.00
USC00111436.txt	2010.0	184.92	72.63	9295.00
USC00111436.txt	2011.0	185.06	79.14	12726.00
USC00111436.txt	2012.0	208.54	86.39	8380.00
USC00111436.txt	2013.0	183.35	68.96	10308.00
USC00111436.txt	2014.0	178.54	61.79	11811.00
USC00112140.txt	1985.0	170.95	52.50	11669.00
USC00112140.txt	1986.0	180.47	64.37	9677.00
USC00112140.txt	1987.0	182.08	66.61	9144.00
USC00112140.txt	1988.0	180.48	50.02	7745.00
USC00112140.txt	1989.0	161.95	48.45	8863.00
USC00112140.txt	1990.0	181.91	71.21	13642.00
USC00112140.txt	1991.0	184.86	76.78	8117.00
USC00112140.txt	1992.0	169.81	62.71	11286.00
USC00112140.txt	1993.0	158.37	60.94	13390.00
USC00112140.txt	1994.0	172.04	60.31	9743.00
USC00112140.txt	1995.0	167.61	57.55	9815.00
USC00112140.txt	1996.0	155.49	49.03	11536.00
USC00112140.txt	1997.0	157.77	55.37	8030.00
USC00112140.txt	1998.0	181.31	79.18	13170.00
USC00112140.txt	1999.0	179.00	62.28	9182.00
USC00112140.txt	2000.0	172.79	54.87	9098.00
USC00112140.txt	2001.0	177.65	66.68	10034.00
USC00112140.txt	2002.0	175.29	65.29	11437.00
USC00112140.txt	2003.0	168.37	54.13	10241.00
USC00112140.txt	2004.0	171.13	63.67	11128.00
USC00112140.txt	2005.0	179.07	64.07	9876.00
USC00112140.txt	2006.0	179.72	71.17	11108.00
USC00112140.txt	2007.0	179.63	65.60	10090.00
USC00112140.txt	2008.0	166.17	52.57	13800.00
USC00112140.txt	2009.0	164.71	56.25	12391.00
USC00112140.txt	2010.0	174.83	60.82	10515.00
USC00112140.txt	2011.0	174.13	65.95	11499.00
USC00112140.txt	2012.0	194.15	70.51	7142.00
USC00112140.txt	2013.0	165.41	54.23	10727.00
USC00112140.txt	2014.0	155.97	44.39	12058.00
USC00112193.txt	1985.0	192.40	67.17	7985.00
USC00112193.txt	1986.0	173.54	54.87	4173.00
USC00112193.txt	1987.0	192.32	60.90	8032.00
USC00112193.txt	1988.0	188.04	40.07	7465.00
USC00112193.txt	1989.0	170.20	44.26	7955.00
USC00112193.txt	1990.0	184.03	67.57	13765.00
USC00112193.txt	1991.0	173.80	63.14	8045.00
USC00112193.txt	1992.0	175.63	62.47	11394.00
USC00112193.txt	1993.0	177.66	70.89	11368.00
USC00112193.txt	1994.0	180.12	57.13	9099.00
USC00112193.txt	1995.0	178.83	53.31	8850.00
USC00112193.txt	1996.0	168.25	51.19	9613.00
USC00112193.txt	1997.0	144.05	38.59	7327.00
USC00112193.txt	1998.0	170.73	71.58	5925.00
USC00112193.txt	1999.0	183.48	72.50	7950.00
USC00112193.txt	2000.0	187.06	81.40	7947.00
USC00112193.txt	2001.0	190.29	73.01	10363.00
USC00112193.txt	2002.0	186.73	73.97	10497.00
USC00112193.txt	2003.0	177.66	61.46	8841.00
USC00112193.txt	2004.0	177.15	67.98	10609.00
USC00112193.txt	2005.0	184.61	71.96	9661.00
USC00112193.txt	2006.0	189.29	78.12	9989.00
USC00112193.txt	2007.0	185.03	74.95	7529.00
USC00112193.txt	2008.0	170.89	59.05	14819.00
USC00112193.txt	2009.0	172.97	68.17	13539.00
USC00112193.txt	2010.0	168.49	68.25	10366.00
USC00112193.txt	2011.0	172.61	75.26	10415.00
USC00112193.txt	2012.0	191.06	78.68	6339.00
USC00112193.txt	2013.0	159.90	60.52	9557.00
USC00112193.txt	2014.0	147.35	49.08	12470.00
USC00112348.txt	1985.0	148.05	13.10	10311.00
USC00112348.txt	1986.0	144.10	29.89	7879.00
USC00112348.txt	1987.0	155.46	50.27	10106.00
USC00112348.txt	1988.0	153.03	28.86	6335.00
USC00112348.txt	1989.0	135.37	23.43	6895.00
USC00112348.txt	1990.0	150.97	45.71	10637.00
USC00112348.txt	1991.0	152.40	43.50	8372.00
USC00112348.txt	1992.0	138.61	37.69	9415.00
USC00112348.txt	1993.0	131.63	36.22	12074.00
USC00112348.txt	1994.0	144.13	36.06	8873.00
USC00112348.txt	1995.0	140.23	34.99	10153.00
USC00112348.txt	1996.0	119.24	16.36	11069.00
USC00112348.txt	1997.0	129.00	25.43	8088.00
USC00112348.txt	1998.0	162.08	61.36	12070.00
USC00112348.txt	1999.0	157.56	41.70	9887.00
USC00112348.txt	2000.0	148.86	37.43	11549.00
USC00112348.txt	2001.0	154.97	44.85	10097.00
USC00112348.txt	2002.0	155.13	43.11	9152.00
USC00112348.txt	2003.0	151.54	33.07	7166.00
USC00112348.txt	2004.0	150.74	38.86	8588.00
USC00112348.txt	2005.0	173.89	56.28	6922.00
USC00112348.txt	2006.0	155.84	48.34	11001.00
USC00112348.txt	2007.0	153.59	41.11	10063.00
USC00112348.txt	2008.0	139.01	24.34	12046.00
USC00112348.txt	2009.0	152.71	40.33	11866.00
USC00112348.txt	2011.0	233.64	73.00	0.00
USC00112348.txt	2014.0	171.65	71.66	4879.00
USC00112483.txt	1985.0	185.43	69.71	13209.00
USC00112483.txt	1986.0	198.30	83.02	10326.00
USC00112483.txt	1987.0	203.85	81.44	10475.00
USC00112483.txt	1988.0	199.90	67.72	10429.00
USC00112483.txt	1989.0	185.55	68.93	9766.00
USC00112483.txt	1990.0	200.77	86.14	14870.00
USC00112483.txt	1991.0	198.98	90.82	10312.00
USC00112483.txt	1992.0	192.21	79.82	7771.00
USC00112483.txt	1993.0	209.42	99.06	14505.00
USC00112483.txt	1994.0	194.37	74.65	9257.00
USC00112483.txt	1995.0	192.54	76.03	11090.00
USC00112483.txt	1996.0	179.15	69.51	13443.00
USC00112483.txt	1997.0	178.57	72.63	10914.00
USC00112483.txt	1998.0	201.96	93.90	13649.00
USC00112483.txt	1999.0	201.81	76.83	9508.00
USC00112483.txt	2000.0	187.22	71.18	11279.00
USC00112483.txt	2001.0	195.64	78.99	11072.00
USC00112483.txt	2002.0	198.02	81.64	11541.00
USC00112483.txt	2003.0	190.15	75.29	9822.00
USC00112483.txt	2004.0	193.09	80.48	12396.00
USC00112483.txt	2005.0	198.05	83.70	10700.00
USC00112483.txt	2006.0	198.11	85.03	13155.00
USC00112483.txt	2007.0	202.90	88.49	9977.00
USC00112483.txt	2008.0	180.59	75.99	12452.00
USC00112483.txt	2009.0	186.67	79.71	15512.00
USC00112483.txt	2010.0	191.94	78.95	10269.00
USC00112483.txt	2011.0	198.29	81.15	17939.00
USC00112483.txt	2012.0	215.46	88.19	8590.00
USC00112483.txt	2013.0	182.22	72.29	13623.00
USC00112483.txt	2014.0	177.25	68.68	11159.00
USC00113335.txt	1985.0	144.37	33.50	10062.00
USC00113335.txt	1986.0	154.66	50.41	9440.00
USC00113335.txt	1987.0	167.10	58.22	9048.00
USC00113335.txt	1988.0	161.11	41.40	6304.00
USC00113335.txt	1989.0	145.45	33.61	8551.00
USC00113335.txt	1990.0	158.94	54.12	11689.00
USC00113335.txt	1991.0	160.90	54.33	9437.00
USC00113335.txt	1992.0	151.01	49.08	11162.00
USC00113335.txt	1993.0	147.89	48.82	12431.00
USC00113335.txt	1994.0	146.98	33.50	6004.00
USC00113335.txt	1995.0	177.37	70.34	9415.00
USC00113335.txt	1996.0	124.28	26.04	8394.00
USC00113335.txt	1997.0	116.49	24.02	9025.00
USC00113335.txt	1998.0	168.34	66.19	11682.00
USC00113335.txt	1999.0	165.88	46.56	8679.00
USC00113335.txt	2000.0	161.73	43.11	8335.00
USC00113335.txt	2001.0	159.85	43.17	9560.00
USC00113335.txt	2002.0	164.47	46.16	7853.00
USC00113335.txt	2003.0	154.53	29.07	7531.00
USC00113335.txt	2004.0	156.72	39.64	8628.00
USC00113335.txt	2005.0	159.47	38.04	4808.00
USC00113335.txt	2006.0	164.35	48.89	8299.00
USC00113335.txt	2007.0	162.70	43.24	7871.00
USC00113335.txt	2008.0	159.56	41.95	9983.00
USC00113335.txt	2009.0	158.34	43.24	11579.00
USC00113335.txt	2010.0	156.73	42.02	12704.00
USC00113335.txt	2011.0	158.26	45.31	7645.00
USC00113335.txt	2012.0	179.01	50.85	7316.00
USC00113335.txt	2013.0	161.01	41.19	9024.00
USC00113335.txt	2014.0	145.92	26.56	8971.00
USC00113879.txt	1985.0	193.69	74.82	14473.00
USC00113879.txt	1986.0	207.79	86.58	8437.00
USC00113879.txt	1987.0	207.08	87.47	9610.00
USC00113879.txt	1988.0	214.09	80.01	6495.00
USC00113879.txt	1990.0	213.79	77.40	5552.00
USC00113879.txt	1991.0	206.92	88.89	10324.00
USC00113879.txt	1992.0	182.83	66.47	8639.00
USC00113879.txt	1993.0	182.06	72.66	12000.00
USC00113879.txt	1994.0	194.31	75.55	9877.00
USC00113879.txt	1995.0	191.81	72.56	11131.00
USC00113879.txt	1996.0	181.95	69.98	13975.00
USC00113879.txt	1997.0	175.64	52.65	11052.00
USC00113879.txt	1998.0	200.61	90.23	12321.00
USC00113879.txt	1999.0	209.66	82.26	9166.00
USC00113879.txt	2000.0	193.89	77.89	11861.00
USC00113879.txt	2001.0	205.13	82.11	11348.00
USC00113879.txt	2002.0	201.17	81.13	10494.00
USC00113879.txt	2003.0	190.87	70.31	8394.00
USC00113879.txt	2004.0	215.87	91.99	7213.00
USC00113879.txt	2005.0	246.24	110.08	3819.00
USC00113879.txt	2006.0	202.87	88.78	11126.00
USC00113879.txt	2007.0	209.93	85.20	12058.00
USC00113879.txt	2008.0	183.31	73.02	11441.00
USC00113879.txt	2009.0	190.63	77.96	9200.00
USC00113879.txt	2010.0	199.01	80.09	8440.00
USC00113879.txt	2011.0	182.17	93.85	12822.00
USC00113879.txt	2012.0	168.00	64.38	1120.00
USC00113879.txt	2013.0	237.13	128.72	1245.00
USC00114108.txt	1985.0	162.54	47.56	9891.00
USC00114108.txt	1986.0	191.64	69.36	8455.00
USC00114108.txt	1987.0	199.73	80.42	7066.00
USC00114108.txt	1988.0	201.77	64.61	8816.00
USC00114108.txt	1989.0	185.63	56.43	7891.00
USC00114108.txt	1990.0	202.52	71.07	14520.00
USC00114108.txt	1991.0	202.75	72.35	8828.00
USC00114108.txt	1992.0	187.94	72.00	9931.00
USC00114108.txt	1993.0	173.41	68.86	12493.00
USC00114108.txt	1994.0	210.85	95.01	10034.00
USC00114108.txt	1995.0	183.48	68.10	8453.00
USC00114108.txt	1996.0	201.13	86.18	10742.00
USC00114108.txt	1997.0	174.32	72.43	8769.00
USC00114108.txt	1998.0	194.26	96.29	11207.00
USC00114108.txt	1999.0	194.72	81.45	8197.00
